id_carro,placa,ano,id_pessoa
928,BJS0A28,2011,82832
929,BJT0A29,2009,2738
930,BJU0A30,2008,60498
931,BJV0A31,2006,51235
932,BJW0A32,1996,62510
933,BJX0A33,2013,99949
934,BJY0A34,2018,44448
935,BJZ0A35,1992,54522
936,BKA0A36,2003,9729
937,BKB0A37,2002,66213
938,BKC0A38,1994,33960
939,BKD0A39,2007,38863
940,BKE0A40,2009,84809
941,BKF0A41,1991,30792
942,BKG0A42,2017,91850
943,BKH0A43,2008,91532
944,BKI0A44,2023,77821
945,BKJ0A45,1997,74730
946,BKK0A46,2009,21971
947,BKL0A47,1996,11538
948,BKM0A48,2003,55017
949,BKN0A49,2001,77640
950,BKO0A50,1994,67151
951,BKP0A51,2006,12926
952,BKQ0A52,2003,9592
953,BKR0A53,1993,51600
954,BKS0A54,1991,46107
955,BKT0A55,2019,19799
956,BKU0A56,1996,37150
957,BKV0A57,2005,24156
958,BKW0A58,2009,90522
959,BKX0A59,2008,69950
960,BKY0A60,2002,35323
961,BKZ0A61,2011,93719
962,BLA0A62,2015,18333
963,BLB0A63,2023,98577
964,BLC0A64,1999,30500
965,BLD0A65,1998,28879
966,BLE0A66,1995,60038
967,BLF0A67,2015,3757
968,BLG0A68,2005,89032
969,BLH0A69,2016,99867
970,BLI0A70,1993,25064
971,BLJ0A71,1999,26504
972,BLK0A72,2005,15238
973,BLL0A73,2011,88762
974,BLM0A74,2004,36870
975,BLN0A75,2023,59780
976,BLO0A76,2009,94185
977,BLP0A77,2020,18031
978,BLQ0A78,1994,48039
979,BLR0A79,2017,74524
980,BLS0A80,1994,73975
981,BLT0A81,2012,81173
982,BLU0A82,2023,575
983,BLV0A83,1992,21027
984,BLW0A84,1995,85871
985,BLX0A85,1997,35139
986,BLY0A86,2000,39977
987,BLZ0A87,2024,12780
988,BMA0A88,1994,7635
989,BMB0A89,1993,94773
990,BMC0A90,1991,27420
991,BMD0A91,1995,11177
992,BME0A92,2018,50058
993,BMF0A93,2020,67102
994,BMG0A94,2004,18156
995,BMH0A95,1991,9673
996,BMI0A96,2006,19582
997,BMJ0A97,1991,3865
998,BMK0A98,2012,45988
999,BML0A99,1997,10559
1000,BMM0B00,2021,77778
1001,BMN0B01,1997,94963
1002,BMO0B02,2014,23725
1003,BMP0B03,2022,90797
1004,BMQ0B04,2008,38351
1005,BMR0B05,2007,40538
1006,BMS0B06,2017,38839
1007,BMT0B07,2011,55506
1008,BMU0B08,2010,32622
1009,BMV0B09,2018,17520
1010,BMW0B10,2003,95855
1011,BMX0B11,1990,65415
1012,BMY0B12,2018,725
1013,BMZ0B13,2010,4262
1014,BNA0B14,2007,81835
1015,BNB0B15,2008,2694
1016,BNC0B16,1994,17181
1017,BND0B17,1995,7487
1018,BNE0B18,2016,23309
1019,BNF0B19,2008,29609
1020,BNG0B20,2001,77511
1021,BNH0B21,1998,30767
1022,BNI0B22,2012,54749
1023,BNJ0B23,1993,3963
1024,BNK0B24,1991,18523
1025,BNL0B25,2003,7180
1026,BNM0B26,1999,76143
1027,BNN0B27,2021,27115
1028,BNO0B28,1996,70016
1029,BNP0B29,2018,71095
1030,BNQ0B30,2008,45944
1031,BNR0B31,1994,2434
1032,BNS0B32,1998,40757
1033,BNT0B33,2002,35887
1034,BNU0B34,2023,68285
1035,BNV0B35,2022,29068
1036,BNW0B36,1999,64052
1037,BNX0B37,2017,98306
1038,BNY0B38,2011,92317
1039,BNZ0B39,2020,99407
1040,BOA0B40,2023,18508
1041,BOB0B41,2009,7239
1042,BOC0B42,2003,61528
1043,BOD0B43,1992,56940
1044,BOE0B44,2022,59621
1045,BOF0B45,2002,54172
1046,BOG0B46,2001,41873
1047,BOH0B47,1990,26865
1048,BOI0B48,2018,79993
1049,BOJ0B49,2008,28295
1050,BOK0B50,2002,75395
1051,BOL0B51,1992,47095
1052,BOM0B52,2019,28558
1053,BON0B53,2000,28369
1054,BOO0B54,2010,67929
1055,BOP0B55,2023,55236
1056,BOQ0B56,2020,60735
1057,BOR0B57,2008,96007
1058,BOS0B58,1992,85134
1059,BOT0B59,2019,68342
1060,BOU0B60,2007,63873
1061,BOV0B61,2022,35891
1062,BOW0B62,1992,55736
1063,BOX0B63,2007,95208
1064,BOY0B64,2015,11407
1065,BOZ0B65,2018,14241
1066,BPA0B66,1994,88927
1067,BPB0B67,1997,11486
1068,BPC0B68,2022,86304
1069,BPD0B69,2004,78761
1070,BPE0B70,1997,86453
1071,BPF0B71,2003,75194
1072,BPG0B72,2005,10889
1073,BPH0B73,1998,93634
1074,BPI0B74,2017,49519
1075,BPJ0B75,2003,44188
1076,BPK0B76,1990,2320
1077,BPL0B77,2016,4370
1078,BPM0B78,2023,23854
1079,BPN0B79,2017,96336
1080,BPO0B80,1993,49605
1081,BPP0B81,2023,98922
1082,BPQ0B82,2008,81955
1083,BPR0B83,1990,80559
1084,BPS0B84,2012,25810
1085,BPT0B85,2004,95998
1086,BPU0B86,2003,81956
1087,BPV0B87,2005,33251
1088,BPW0B88,2014,85625
1089,BPX0B89,2000,73933
1090,BPY0B90,2007,55527
1091,BPZ0B91,2008,36697
1092,BQA0B92,2006,898
1093,BQB0B93,2007,26518
1094,BQC0B94,2014,41284
1095,BQD0B95,2012,50126
1096,BQE0B96,2014,87775
1097,BQF0B97,1993,81939
1098,BQG0B98,2000,53052
1099,BQH0B99,2013,40644
1100,BQI0B00,1993,11053
1101,BQJ0B01,2011,84559
1102,BQK0B02,2018,71983
1103,BQL0B03,1996,26448
1104,BQM0B04,2002,80510
1105,BQN0B05,2024,62816
1106,BQO0B06,2017,77044
1107,BQP0B07,2004,62896
1108,BQQ0B08,2021,30765
1109,BQR0B09,1993,68777
1110,BQS0B10,1994,64348
1111,BQT0B11,1993,15810
1112,BQU0B12,2019,41690
1113,BQV0B13,2019,49090
1114,BQW0B14,2008,85201
1115,BQX0B15,2012,19285
1116,BQY0B16,2024,24525
1117,BQZ0B17,2022,66283
1118,BRA0B18,2005,12418
1119,BRB0B19,2013,25112
1120,BRC0B20,2024,94724
1121,BRD0B21,2012,51719
1122,BRE0B22,2004,57732
1123,BRF0B23,2010,76040
1124,BRG0B24,1993,41219
1125,BRH0B25,2003,25856
1126,BRI0B26,2000,99624
1127,BRJ0B27,1997,36410
1128,BRK0B28,2005,52715
1129,BRL0B29,2007,32848
1130,BRM0B30,1994,12539
1131,BRN0B31,2003,20168
1132,BRO0B32,2005,533
1133,BRP0B33,2004,11122
1134,BRQ0B34,2009,65438
1135,BRR0B35,2007,9584
1136,BRS0B36,1998,88890
1137,BRT0B37,1999,7855
1138,BRU0B38,1992,8601
1139,BRV0B39,2010,96
1140,BRW0B40,2020,40735
1141,BRX0B41,1993,84667
1142,BRY0B42,2007,72105
1143,BRZ0B43,1998,89943
1144,BSA0B44,2004,78796
1145,BSB0B45,1991,59294
1146,BSC0B46,2004,81979
1147,BSD0B47,2024,6956
1148,BSE0B48,2008,47032
1149,BSF0B49,2001,11527
1150,BSG0B50,2022,28576
1151,BSH0B51,1993,68342
1152,BSI0B52,2005,12081
1153,BSJ0B53,2010,83314
1154,BSK0B54,2011,46873
1155,BSL0B55,2018,17788
1156,BSM0B56,2018,19522
1157,BSN0B57,2018,21915
1158,BSO0B58,2021,52589
1159,BSP0B59,1995,56527
1160,BSQ0B60,2010,451
1161,BSR0B61,2003,46794
1162,BSS0B62,1993,36324
1163,BST0B63,2002,87465
1164,BSU0B64,2001,27072
1165,BSV0B65,2023,16814
1166,BSW0B66,1992,71804
1167,BSX0B67,2015,99855
1168,BSY0B68,1995,68705
1169,BSZ0B69,2000,6786
1170,BTA0B70,2014,2600
1171,BTB0B71,2009,6680
1172,BTC0B72,2000,24608
1173,BTD0B73,1995,92578
1174,BTE0B74,1994,71696
1175,BTF0B75,2000,94004
1176,BTG0B76,2011,44375
1177,BTH0B77,2012,44647
1178,BTI0B78,2023,33186
1179,BTJ0B79,1996,90808
1180,BTK0B80,2017,13713
1181,BTL0B81,1993,57657
1182,BTM0B82,2024,80311
1183,BTN0B83,2016,16449
1184,BTO0B84,2012,19996
1185,BTP0B85,1993,17464
1186,BTQ0B86,2024,76445
1187,BTR0B87,1998,58518
1188,BTS0B88,2013,44768
1189,BTT0B89,1992,36618
1190,BTU0B90,2005,61501
1191,BTV0B91,2004,68276
1192,BTW0B92,2001,63546
1193,BTX0B93,2006,1726
1194,BTY0B94,2021,41298
1195,BTZ0B95,2016,7032
1196,BUA0B96,2010,47763
1197,BUB0B97,2001,11441
1198,BUC0B98,2013,73948
1199,BUD0B99,2020,24648
1200,BUE0B00,1993,8425
1201,BUF0B01,2002,55576
1202,BUG0B02,2001,50119
1203,BUH0B03,2021,29043
1204,BUI0B04,2014,10833
1205,BUJ0B05,2000,77643
1206,BUK0B06,2020,83935
1207,BUL0B07,2016,21276
1208,BUM0B08,2001,66216
1209,BUN0B09,1994,85935
1210,BUO0B10,2013,76320
1211,BUP0B11,1996,43526
1212,BUQ0B12,2002,55599
1213,BUR0B13,2008,15943
1214,BUS0B14,2006,98564
1215,BUT0B15,2018,34483
1216,BUU0B16,1994,62907
1217,BUV0B17,1992,7119
1218,BUW0B18,2018,45922
1219,BUX0B19,2013,72546
1220,BUY0B20,2003,52404
1221,BUZ0B21,2008,37967
1222,BVA0B22,2011,54433
1223,BVB0B23,2008,68622
1224,BVC0B24,1998,67770
1225,BVD0B25,2012,52313
1226,BVE0B26,2020,63759
1227,BVF0B27,1997,86965
1228,BVG0B28,2009,60087
1229,BVH0B29,2023,22136
1230,BVI0B30,2019,30140
1231,BVJ0B31,2018,79447
1232,BVK0B32,2002,80620
1233,BVL0B33,2008,60134
1234,BVM0B34,2013,85105
1235,BVN0B35,2013,234
1236,BVO0B36,2002,86641
1237,BVP0B37,2008,77052
1238,BVQ0B38,2000,89026
1239,BVR0B39,1994,75793
1240,BVS0B40,1995,57573
1241,BVT0B41,2014,48168
1242,BVU0B42,2021,35755
1243,BVV0B43,1991,61567
1244,BVW0B44,2022,10907
1245,BVX0B45,2018,81627
1246,BVY0B46,2011,8044
1247,BVZ0B47,1991,81586
1248,BWA0B48,2017,68914
1249,BWB0B49,2004,4719
1250,BWC0B50,1999,50033
1251,BWD0B51,2016,74162
1252,BWE0B52,2021,4013
1253,BWF0B53,2015,45994
1254,BWG0B54,2000,15962
1255,BWH0B55,1994,65446
1256,BWI0B56,1999,56623
1257,BWJ0B57,2015,22043
1258,BWK0B58,2000,3699
1259,BWL0B59,1999,6773
1260,BWM0B60,1993,28585
1261,BWN0B61,2000,20287
1262,BWO0B62,1999,60714
1263,BWP0B63,2016,98742
1264,BWQ0B64,2006,36091
1265,BWR0B65,2005,1764
1266,BWS0B66,2012,26744
1267,BWT0B67,1998,83939
1268,BWU0B68,2009,15875
1269,BWV0B69,1997,70070
1270,BWW0B70,2020,91285
1271,BWX0B71,2018,72872
1272,BWY0B72,2017,14330
1273,BWZ0B73,2009,76184
1274,BXA0B74,2017,33450
1275,BXB0B75,2000,41043
1276,BXC0B76,2003,13729
1277,BXD0B77,2008,90020
1278,BXE0B78,2023,28028
1279,BXF0B79,2019,22517
1280,BXG0B80,1991,92436
1281,BXH0B81,2017,57199
1282,BXI0B82,2013,47556
1283,BXJ0B83,2004,44552
1284,BXK0B84,2023,91051
1285,BXL0B85,1997,94995
1286,BXM0B86,2008,12704
1287,BXN0B87,2012,27253
1288,BXO0B88,1990,70070
1289,BXP0B89,2024,92156
1290,BXQ0B90,2003,36493
1291,BXR0B91,2021,38798
1292,BXS0B92,2011,10831
1293,BXT0B93,2004,60948
1294,BXU0B94,2014,712
1295,BXV0B95,2009,65778
1296,BXW0B96,2003,93526
1297,BXX0B97,1999,96815
1298,BXY0B98,2015,98425
1299,BXZ0B99,2022,65496
1300,BYA0B00,1993,64116
1301,BYB0B01,2022,59098
1302,BYC0B02,2016,98606
1303,BYD0B03,1990,6
1304,BYE0B04,2001,69900
1305,BYF0B05,1995,80924
1306,BYG0B06,2023,2233
1307,BYH0B07,2015,22935
1308,BYI0B08,2017,51466
1309,BYJ0B09,2020,83044
1310,BYK0B10,2018,74228
1311,BYL0B11,1999,89362
1312,BYM0B12,2010,47005
1313,BYN0B13,1994,8575
1314,BYO0B14,1992,38417
1315,BYP0B15,1998,96733
1316,BYQ0B16,2011,73615
1317,BYR0B17,2011,61017
1318,BYS0B18,2001,17857
1319,BYT0B19,2018,51465
1320,BYU0B20,1995,76351
1321,BYV0B21,2023,81136
1322,BYW0B22,2009,10958
1323,BYX0B23,2000,76656
1324,BYY0B24,2003,40493
1325,BYZ0B25,2021,72963
1326,BZA0B26,2011,63243
1327,BZB0B27,2002,34975
1328,BZC0B28,1991,18379
1329,BZD0B29,1995,78951
1330,BZE0B30,1991,87034
1331,BZF0B31,2014,55800
1332,BZG0B32,2011,80962
1333,BZH0B33,2009,34279
1334,BZI0B34,2016,6253
1335,BZJ0B35,2019,44875
1336,BZK0B36,2011,41643
1337,BZL0B37,2014,24905
1338,BZM0B38,2003,85701
1339,BZN0B39,2002,5551
1340,BZO0B40,2023,7216
1341,BZP0B41,2009,10492
1342,BZQ0B42,2022,25915
1343,BZR0B43,2005,80908
1344,BZS0B44,1997,34445
1345,BZT0B45,2012,99397
1346,BZU0B46,1991,46388
1347,BZV0B47,1994,42053
1348,BZW0B48,2015,21428
1349,BZX0B49,2015,58279
1350,BZY0B50,2019,18259
1351,BZZ0B51,2022,15941
1352,CAA0B52,2021,39512
1353,CAB0B53,2012,47705
1354,CAC0B54,2023,7802
1355,CAD0B55,2011,59143
1356,CAE0B56,1997,10786
1357,CAF0B57,2020,19427
1358,CAG0B58,2022,12030
1359,CAH0B59,1998,48335
1360,CAI0B60,2004,3159
1361,CAJ0B61,2016,83994
1362,CAK0B62,2000,59317
1363,CAL0B63,2007,58923
1364,CAM0B64,1990,38658
1365,CAN0B65,2016,15582
1366,CAO0B66,2009,16
1367,CAP0B67,2019,27710
1368,CAQ0B68,2012,5775
1369,CAR0B69,1990,75506
1370,CAS0B70,2024,66341
1371,CAT0B71,2023,75716
1372,CAU0B72,1991,24172
1373,CAV0B73,2005,70067
1374,CAW0B74,2016,70420
1375,CAX0B75,2013,28675
1376,CAY0B76,2017,8011
1377,CAZ0B77,2010,93296
1378,CBA0B78,1996,63497
1379,CBB0B79,1992,45940
1380,CBC0B80,2023,86880
1381,CBD0B81,1995,25827
1382,CBE0B82,1998,29003
1383,CBF0B83,2022,1199
1384,CBG0B84,2015,63770
1385,CBH0B85,1994,35608
1386,CBI0B86,2004,52233
1387,CBJ0B87,2003,57317
1388,CBK0B88,2014,6821
1389,CBL0B89,2005,31456
1390,CBM0B90,1992,51757
1391,CBN0B91,2017,45143
1392,CBO0B92,1994,98274
1393,CBP0B93,2024,77706
1394,CBQ0B94,2018,53536
1395,CBR0B95,2001,95518
1396,CBS0B96,1998,4741
1397,CBT0B97,2019,45421
1398,CBU0B98,2009,94770
1399,CBV0B99,2010,81127
1400,CBW0B00,1998,19313
1401,CBX0B01,2017,21157
1402,CBY0B02,1990,98567
1403,CBZ0B03,1996,82403
1404,CCA0B04,1990,96469
1405,CCB0B05,1992,78082
1406,CCC0B06,2015,94706
1407,CCD0B07,2007,43209
1408,CCE0B08,2007,77233
1409,CCF0B09,2012,65260
1410,CCG0B10,2020,62856
1411,CCH0B11,2020,26376
1412,CCI0B12,2021,28884
1413,CCJ0B13,1994,4874
1414,CCK0B14,1998,68706
1415,CCL0B15,1993,32091
1416,CCM0B16,1993,92013
1417,CCN0B17,2015,50576
1418,CCO0B18,2002,90079
1419,CCP0B19,2002,32120
1420,CCQ0B20,2011,60544
1421,CCR0B21,2005,61727
1422,CCS0B22,2013,28211
1423,CCT0B23,2022,83162
1424,CCU0B24,2019,50122
1425,CCV0B25,2023,41044
1426,CCW0B26,1992,24481
1427,CCX0B27,2000,99512
1428,CCY0B28,1992,47520
1429,CCZ0B29,1993,2953
1430,CDA0B30,1995,56818
1431,CDB0B31,2013,92034
1432,CDC0B32,2010,49644
1433,CDD0B33,2009,7701
1434,CDE0B34,2002,37031
1435,CDF0B35,2018,11423
1436,CDG0B36,2001,84369
1437,CDH0B37,2018,18934
1438,CDI0B38,1995,27995
1439,CDJ0B39,2003,161
1440,CDK0B40,1995,69981
1441,CDL0B41,1995,41682
1442,CDM0B42,2016,19753
1443,CDN0B43,2002,24538
1444,CDO0B44,1998,67478
1445,CDP0B45,2024,90386
1446,CDQ0B46,2002,70085
1447,CDR0B47,2002,30018
1448,CDS0B48,2009,69424
1449,CDT0B49,2021,12818
1450,CDU0B50,2018,20698
1451,CDV0B51,1993,44798
1452,CDW0B52,2020,1913
1453,CDX0B53,2003,1650
1454,CDY0B54,2012,27062
1455,CDZ0B55,1993,38193
1456,CEA0B56,2014,8341
1457,CEB0B57,2023,69300
1458,CEC0B58,2022,17223
1459,CED0B59,1996,4318
1460,CEE0B60,1995,41504
1461,CEF0B61,2022,68723
1462,CEG0B62,1991,11077
1463,CEH0B63,1995,12403
1464,CEI0B64,1994,47005
1465,CEJ0B65,2010,10465
1466,CEK0B66,1999,91241
1467,CEL0B67,1996,39030
1468,CEM0B68,1997,61551
1469,CEN0B69,1994,38332
1470,CEO0B70,2004,35082
1471,CEP0B71,2020,25770
1472,CEQ0B72,1993,15479
1473,CER0B73,2011,92611
1474,CES0B74,1993,10364
1475,CET0B75,2010,86964
1476,CEU0B76,2006,67558
1477,CEV0B77,2023,20908
1478,CEW0B78,2006,41307
1479,CEX0B79,2011,37565
1480,CEY0B80,1991,25438
1481,CEZ0B81,2011,38422
1482,CFA0B82,1992,61941
1483,CFB0B83,1992,89208
1484,CFC0B84,2012,33778
1485,CFD0B85,2000,98036
1486,CFE0B86,2001,57683
1487,CFF0B87,2022,66051
1488,CFG0B88,1994,33781
1489,CFH0B89,1999,38995
1490,CFI0B90,2018,86990
1491,CFJ0B91,1990,5998
1492,CFK0B92,2005,26227
1493,CFL0B93,2006,24689
1494,CFM0B94,2016,75829
1495,CFN0B95,2019,46834
1496,CFO0B96,1996,47426
1497,CFP0B97,2013,95038
1498,CFQ0B98,2008,16602
1499,CFR0B99,2019,63237
1500,CFS0B00,1995,31193
1501,CFT0B01,1995,62178
1502,CFU0B02,2003,61948
1503,CFV0B03,2010,16010
1504,CFW0B04,2008,17205
1505,CFX0B05,2012,38962
1506,CFY0B06,2012,74297
1507,CFZ0B07,1997,14376
1508,CGA0B08,2013,94053
1509,CGB0B09,1996,28476
1510,CGC0B10,2005,14755
1511,CGD0B11,1995,14443
1512,CGE0B12,1992,89210
1513,CGF0B13,2008,90614
1514,CGG0B14,2006,53458
1515,CGH0B15,2011,67967
1516,CGI0B16,2006,71797
1517,CGJ0B17,1992,9021
1518,CGK0B18,2008,71075
1519,CGL0B19,2014,2149
1520,CGM0B20,2020,37213
1521,CGN0B21,2018,77712
1522,CGO0B22,2008,49240
1523,CGP0B23,2018,92783
1524,CGQ0B24,2010,84824
1525,CGR0B25,1994,65505
1526,CGS0B26,2010,61244
1527,CGT0B27,1997,95201
1528,CGU0B28,2023,61780
1529,CGV0B29,1995,83781
1530,CGW0B30,1999,10428
1531,CGX0B31,2003,13833
1532,CGY0B32,2008,53883
1533,CGZ0B33,2016,93258
1534,CHA0B34,2013,35841
1535,CHB0B35,2008,28395
1536,CHC0B36,2008,23926
1537,CHD0B37,2016,67053
1538,CHE0B38,1996,46157
1539,CHF0B39,2023,88399
1540,CHG0B40,1995,32469
1541,CHH0B41,2009,4069
1542,CHI0B42,1992,25151
1543,CHJ0B43,2003,76776
1544,CHK0B44,1994,39221
1545,CHL0B45,1996,39428
1546,CHM0B46,2019,64984
1547,CHN0B47,1991,80224
1548,CHO0B48,2009,27858
1549,CHP0B49,2020,4161
1550,CHQ0B50,1993,72494
1551,CHR0B51,2003,64198
1552,CHS0B52,1991,10882
1553,CHT0B53,2020,81425
1554,CHU0B54,1996,4435
1555,CHV0B55,2019,72880
1556,CHW0B56,2018,513
1557,CHX0B57,2003,35322
1558,CHY0B58,1993,30485
1559,CHZ0B59,2013,35994
1560,CIA0B60,1995,20893
1561,CIB0B61,1995,76183
1562,CIC0B62,2004,58195
1563,CID0B63,2024,43498
1564,CIE0B64,2009,90771
1565,CIF0B65,2008,90757
1566,CIG0B66,1995,95126
1567,CIH0B67,2010,20482
1568,CII0B68,2006,61308
1569,CIJ0B69,2016,4216
1570,CIK0B70,2009,28699
1571,CIL0B71,2021,46970
1572,CIM0B72,1991,72777
1573,CIN0B73,2014,91614
1574,CIO0B74,2005,3878
1575,CIP0B75,2005,15248
1576,CIQ0B76,1998,62548
1577,CIR0B77,2013,84233
1578,CIS0B78,2006,84727
1579,CIT0B79,2009,43115
1580,CIU0B80,2016,6226
1581,CIV0B81,2008,26216
1582,CIW0B82,2005,76659
1583,CIX0B83,1993,54007
1584,CIY0B84,2009,46209
1585,CIZ0B85,1992,75769
1586,CJA0B86,2001,68558
1587,CJB0B87,2013,8200
1588,CJC0B88,2002,6043
1589,CJD0B89,1996,32669
1590,CJE0B90,2013,15453
1591,CJF0B91,2005,6225
1592,CJG0B92,1990,81389
1593,CJH0B93,2020,78580
1594,CJI0B94,2017,45744
1595,CJJ0B95,2018,67144
1596,CJK0B96,1998,55966
1597,CJL0B97,1991,54160
1598,CJM0B98,1990,46905
1599,CJN0B99,2009,34369
1600,CJO0B00,1995,96657
1601,CJP0B01,2017,92991
1602,CJQ0B02,1999,11569
1603,CJR0B03,2003,71939
1604,CJS0B04,1990,20300
1605,CJT0B05,2023,55255
1606,CJU0B06,2002,64199
1607,CJV0B07,1994,47737
1608,CJW0B08,2021,50050
1609,CJX0B09,2016,61710
1610,CJY0B10,2002,38304
1611,CJZ0B11,1990,88015
1612,CKA0B12,2000,62429
1613,CKB0B13,2001,45545
1614,CKC0B14,2001,93179
1615,CKD0B15,2017,90073
1616,CKE0B16,2018,78626
1617,CKF0B17,2012,87837
1618,CKG0B18,2019,27240
1619,CKH0B19,1999,99931
1620,CKI0B20,1997,97809
1621,CKJ0B21,2001,13726
1622,CKK0B22,1992,80317
1623,CKL0B23,1990,28650
1624,CKM0B24,2002,91558
1625,CKN0B25,2019,8642
1626,CKO0B26,2007,80065
1627,CKP0B27,2008,12904
1628,CKQ0B28,2001,33560
1629,CKR0B29,2003,51212
1630,CKS0B30,2002,15807
1631,CKT0B31,1993,51171
1632,CKU0B32,1994,86516
1633,CKV0B33,2012,28110
1634,CKW0B34,2019,78233
1635,CKX0B35,2003,84921
1636,CKY0B36,1992,38909
1637,CKZ0B37,2018,14820
1638,CLA0B38,1993,34378
1639,CLB0B39,2010,3731
1640,CLC0B40,2009,409
1641,CLD0B41,2018,12506
1642,CLE0B42,2010,8631
1643,CLF0B43,2016,40688
1644,CLG0B44,2007,82452
1645,CLH0B45,2007,814
1646,CLI0B46,2019,24354
1647,CLJ0B47,2016,78858
1648,CLK0B48,2008,405
1649,CLL0B49,2002,7127
1650,CLM0B50,2015,24699
1651,CLN0B51,2020,58464
1652,CLO0B52,2018,31706
1653,CLP0B53,2013,44136
1654,CLQ0B54,1995,9609
1655,CLR0B55,2009,15403
1656,CLS0B56,1991,87524
1657,CLT0B57,1997,39287
1658,CLU0B58,2010,47511
1659,CLV0B59,2011,92982
1660,CLW0B60,2000,14389
1661,CLX0B61,1992,56086
1662,CLY0B62,2010,15110
1663,CLZ0B63,2015,3305
1664,CMA0B64,2003,26040
1665,CMB0B65,2015,48730
1666,CMC0B66,1995,89823
1667,CMD0B67,2006,69810
1668,CME0B68,2003,948
1669,CMF0B69,2019,32561
1670,CMG0B70,2005,1856
1671,CMH0B71,2014,91630
1672,CMI0B72,2009,61028
1673,CMJ0B73,2024,77239
1674,CMK0B74,2000,23860
1675,CML0B75,1991,74643
1676,CMM0B76,1997,60638
1677,CMN0B77,2020,81717
1678,CMO0B78,2019,16375
1679,CMP0B79,2004,78905
1680,CMQ0B80,2021,87101
1681,CMR0B81,2009,48727
1682,CMS0B82,2014,90868
1683,CMT0B83,2000,15922
1684,CMU0B84,2007,46385
1685,CMV0B85,2022,69489
1686,CMW0B86,1997,71744
1687,CMX0B87,2019,86026
1688,CMY0B88,2014,92241
1689,CMZ0B89,2022,90402
1690,CNA0B90,2018,26319
1691,CNB0B91,2000,59484
1692,CNC0B92,2003,18708
1693,CND0B93,2000,64631
1694,CNE0B94,2002,5642
1695,CNF0B95,1996,41835
1696,CNG0B96,2001,27074
1697,CNH0B97,2007,66703
1698,CNI0B98,2023,19329
1699,CNJ0B99,2011,71441
1700,CNK0B00,2017,20715
1701,CNL0B01,2024,76003
1702,CNM0B02,2022,13714
1703,CNN0B03,1999,76541
1704,CNO0B04,2019,96402
1705,CNP0B05,2018,968
1706,CNQ0B06,2002,41513
1707,CNR0B07,2005,87565
1708,CNS0B08,1998,98603
1709,CNT0B09,1998,49535
1710,CNU0B10,2014,5357
1711,CNV0B11,2009,89773
1712,CNW0B12,2020,68275
1713,CNX0B13,2021,85109
1714,CNY0B14,2017,49790
1715,CNZ0B15,2021,91728
1716,COA0B16,2022,52580
1717,COB0B17,2010,51315
1718,COC0B18,2020,67139
1719,COD0B19,1998,37031
1720,COE0B20,1996,62244
1721,COF0B21,2019,34503
1722,COG0B22,2004,31849
1723,COH0B23,2022,18932
1724,COI0B24,2002,84517
1725,COJ0B25,2007,93192
1726,COK0B26,2005,21639
1727,COL0B27,2019,96355
1728,COM0B28,1991,66447
1729,CON0B29,1995,45428
1730,COO0B30,2014,42614
1731,COP0B31,1997,23127
1732,COQ0B32,1998,79813
1733,COR0B33,2000,4022
1734,COS0B34,2003,32959
1735,COT0B35,2015,7153
1736,COU0B36,2005,59565
1737,COV0B37,2020,39192
1738,COW0B38,2006,1502
1739,COX0B39,1998,43335
1740,COY0B40,2014,44877
1741,COZ0B41,2021,60668
1742,CPA0B42,2008,63373
1743,CPB0B43,1994,71076
1744,CPC0B44,1999,31794
1745,CPD0B45,2006,21006
1746,CPE0B46,1997,56876
1747,CPF0B47,1990,61606
1748,CPG0B48,2018,84090
1749,CPH0B49,2015,63550
1750,CPI0B50,2014,56363
1751,CPJ0B51,1995,37816
1752,CPK0B52,2021,53233
1753,CPL0B53,2000,29581
1754,CPM0B54,2021,91667
1755,CPN0B55,1991,3317
1756,CPO0B56,2000,2102
1757,CPP0B57,2003,4991
1758,CPQ0B58,2019,44210
1759,CPR0B59,1994,42378
1760,CPS0B60,2009,93278
1761,CPT0B61,2008,61966
1762,CPU0B62,1996,14727
1763,CPV0B63,2003,49166
1764,CPW0B64,2014,48126
1765,CPX0B65,2001,42758
1766,CPY0B66,2019,67685
1767,CPZ0B67,2020,81374
1768,CQA0B68,1996,517
1769,CQB0B69,2007,63656
1770,CQC0B70,2016,44610
1771,CQD0B71,1990,41979
1772,CQE0B72,2017,71891
1773,CQF0B73,2016,10552
1774,CQG0B74,2007,34600
1775,CQH0B75,1998,18823
1776,CQI0B76,2010,83640
1777,CQJ0B77,2020,36278
1778,CQK0B78,1998,10277
1779,CQL0B79,2016,29475
1780,CQM0B80,2023,58176
1781,CQN0B81,2010,22724
1782,CQO0B82,2007,38585
1783,CQP0B83,2012,59196
1784,CQQ0B84,2018,75765
1785,CQR0B85,1993,4393
1786,CQS0B86,2024,33409
1787,CQT0B87,1990,30773
1788,CQU0B88,2000,87991
1789,CQV0B89,2006,74293
1790,CQW0B90,1997,71739
1791,CQX0B91,2011,31391
1792,CQY0B92,2006,41927
1793,CQZ0B93,2019,686
1794,CRA0B94,2000,98492
1795,CRB0B95,1992,52936
1796,CRC0B96,2004,61295
1797,CRD0B97,1999,7923
1798,CRE0B98,2003,29607
1799,CRF0B99,2010,10373
1800,CRG0B00,2019,53325
1801,CRH0B01,2006,69176
1802,CRI0B02,2013,52993
